surface,data,sensor,time
7,39,4,1008
7,39,5,1280
7,40,1,1272
7,40,2,1032
7,40,3,932
7,40,4,1008
7,40,5,1284
7,41,1,1272
7,41,2,1032
7,41,3,932
7,41,4,1012
7,41,5,1280
7,42,1,1272
7,42,2,1028
7,42,3,932
7,42,4,1008
7,42,5,1284
7,43,1,1272
7,43,2,1032
7,43,3,932
7,43,4,1008
7,43,5,1284
7,44,1,1272
7,44,2,1032
7,44,3,932
7,44,4,1008
7,44,5,1284
7,45,1,1268
7,45,2,1032
7,45,3,932
7,45,4,1016
7,45,5,1284
7,46,1,1272
7,46,2,1036
7,46,3,932
7,46,4,1008
7,46,5,1284
7,47,1,1276
7,47,2,1032
7,47,3,932
7,47,4,1008
7,47,5,1284
7,48,1,1272
7,48,2,1032
7,48,3,936
7,48,4,1012
7,48,5,1284
7,49,1,1272
7,49,2,1032
7,49,3,928
7,49,4,1012
7,49,5,1284
8,0,1,1284
8,0,2,1076
8,0,3,972
8,0,4,1052
8,0,5,1308
8,1,1,1288
8,1,2,1080
8,1,3,964
8,1,4,1052
8,1,5,1312
8,2,1,1288
8,2,2,1080
8,2,3,968
8,2,4,1052
8,2,5,1308
8,3,1,1292
8,3,2,1080
8,3,3,988
8,3,4,1052
8,3,5,1308
8,4,1,1296
8,4,2,1084
8,4,3,972
8,4,4,1052
8,4,5,1308
8,5,1,1288
8,5,2,1080
8,5,3,968
8,5,4,1052
8,5,5,1312
8,6,1,1292
8,6,2,1080
8,6,3,972
8,6,4,1052
8,6,5,1312
8,7,1,1292
8,7,2,1080
8,7,3,968
8,7,4,1052
8,7,5,1308
8,8,1,1288
8,8,2,1080
8,8,3,972
8,8,4,1052
8,8,5,1316
8,9,1,1288
8,9,2,1080
8,9,3,972
8,9,4,1052
8,9,5,1312
8,10,1,1288
8,10,2,1084
8,10,3,972
8,10,4,1056
8,10,5,1312
8,11,1,1288
8,11,2,1080
8,11,3,972
8,11,4,1056
8,11,5,1316
8,12,1,1292
8,12,2,1080
8,12,3,972
8,12,4,1056
8,12,5,1312
8,13,1,1292
8,13,2,1084
8,13,3,972
8,13,4,1056
8,13,5,1312
8,14,1,1292
8,14,2,1080
8,14,3,968
8,14,4,1052
8,14,5,1312
8,15,1,1292
8,15,2,1084
8,15,3,972
8,15,4,1052
8,15,5,1316
8,16,1,1292
8,16,2,1084
8,16,3,972
8,16,4,1056
8,16,5,1312
8,17,1,1292
8,17,2,1080
8,17,3,972
8,17,4,1052
8,17,5,1312
8,18,1,1288
8,18,2,1084
8,18,3,972
8,18,4,1056
8,18,5,1356
8,19,1,1296
8,19,2,1084
8,19,3,972
8,19,4,1052
8,19,5,1312
8,20,1,1288
8,20,2,1080
8,20,3,972
8,20,4,1056
8,20,5,1316
8,21,1,1292
8,21,2,1080
8,21,3,972
8,21,4,1056
8,21,5,1312
8,22,1,1296
8,22,2,1084
8,22,3,972
8,22,4,1056
8,22,5,1316
8,23,1,1292
8,23,2,1084
8,23,3,972
8,23,4,1056
8,23,5,1312
8,24,1,1320
8,24,2,1084
8,24,3,972
8,24,4,1052
8,24,5,1316
8,25,1,1296
8,25,2,1084
8,25,3,976
8,25,4,1052
8,25,5,1308
8,26,1,1292
8,26,2,1084
8,26,3,972
8,26,4,1052
8,26,5,1312
8,27,1,1296
8,27,2,1084
8,27,3,972
8,27,4,1060
8,27,5,1316
8,28,1,1292
8,28,2,1084
8,28,3,976
8,28,4,1056
8,28,5,1312
8,29,1,1292
8,29,2,1084
8,29,3,976
8,29,4,1056
8,29,5,1312
8,30,1,1292
8,30,2,1084
8,30,3,972
8,30,4,1056
8,30,5,1312
8,31,1,1292
8,31,2,1084
8,31,3,972
8,31,4,1056
8,31,5,1312
8,32,1,1292
8,32,2,1084
8,32,3,968
8,32,4,1056
8,32,5,1312
8,33,1,1292
8,33,2,1080
8,33,3,976
8,33,4,1056
8,33,5,1316
8,34,1,1300
8,34,2,1084
8,34,3,972
8,34,4,1056
8,34,5,1340
8,35,1,1292
8,35,2,1084
8,35,3,972
8,35,4,1056
8,35,5,1340
8,36,1,1296
8,36,2,1084
8,36,3,972
8,36,4,1056
8,36,5,1316
8,37,1,1292
8,37,2,1084
8,37,3,976
8,37,4,1056
8,37,5,1308
8,38,1,1288
8,38,2,1084
8,38,3,976
8,38,4,1060
8,38,5,1316
8,39,1,1292
8,39,2,1084
8,39,3,976
8,39,4,1056
8,39,5,1312
8,40,1,1292
8,40,2,1084
8,40,3,972
8,40,4,1060
8,40,5,1312
8,41,1,1292
8,41,2,1080
8,41,3,972
8,41,4,1056
8,41,5,1312
8,42,1,1292
8,42,2,1084
8,42,3,976
8,42,4,1056
8,42,5,1316
8,43,1,1292
8,43,2,1084
8,43,3,972
8,43,4,1056
8,43,5,1316
8,44,1,1292
8,44,2,1108
8,44,3,976
8,44,4,1056
8,44,5,1316
8,45,1,1296
8,45,2,1084
8,45,3,972
8,45,4,1052
8,45,5,1316
8,46,1,1296
8,46,2,1084
8,46,3,972
8,46,4,1056
8,46,5,1316
8,47,1,1292
8,47,2,1108
8,47,3,976
8,47,4,1056
8,47,5,1316
8,48,1,1296
8,48,2,1084
8,48,3,976
8,48,4,1056
8,48,5,1316
8,49,1,1292
8,49,2,1080
8,49,3,976
8,49,4,1056
8,49,5,1316
9,0,1,1376
9,0,2,1180
9,0,3,1072
9,0,4,1156
9,0,5,1416
9,1,1,1372
9,1,2,1184
9,1,3,1068
9,1,4,1156
9,1,5,1416
9,2,1,1372
9,2,2,1184
9,2,3,1068
9,2,4,1156
9,2,5,1420
9,3,1,1372
9,3,2,1184
9,3,3,1072
9,3,4,1156
9,3,5,1416
9,4,1,1376
9,4,2,1180
9,4,3,1072
9,4,4,1160
9,4,5,1420
9,5,1,1376
9,5,2,1180
9,5,3,1072
9,5,4,1160
9,5,5,1420
9,6,1,1380
9,6,2,1180
9,6,3,1072
9,6,4,1160
9,6,5,1420
9,7,1,1372
9,7,2,1184
9,7,3,1072
9,7,4,1156
9,7,5,1416
9,8,1,1372
9,8,2,1184
9,8,3,1076
9,8,4,1160
9,8,5,1420
9,9,1,1372
9,9,2,1184
9,9,3,1072
9,9,4,1156
9,9,5,1420
9,10,1,1376
9,10,2,1180
9,10,3,1072
9,10,4,1160
9,10,5,1420
9,11,1,1376
9,11,2,1184
9,11,3,1076
9,11,4,1160
9,11,5,1424
9,12,1,1376
9,12,2,1184
9,12,3,1076
9,12,4,1160
9,12,5,1420
9,13,1,1376
9,13,2,1184
9,13,3,1076
9,13,4,1156
9,13,5,1420
9,14,1,1380
9,14,2,1188
9,14,3,1072
9,14,4,1156
9,14,5,1416
9,15,1,1380
9,15,2,1184
9,15,3,1072
9,15,4,1156
9,15,5,1420
9,16,1,1376
9,16,2,1184
9,16,3,1072
9,16,4,1156
9,16,5,1424
9,17,1,1380
9,17,2,1188
9,17,3,1076
9,17,4,1156
9,17,5,1424
9,18,1,1380
9,18,2,1212
9,18,3,1072
9,18,4,1156
9,18,5,1420
9,19,1,1384
9,19,2,1180
9,19,3,1072
9,19,4,1160
9,19,5,1424
9,20,1,1380
9,20,2,1180
9,20,3,1072
9,20,4,1160
9,20,5,1420
9,21,1,1384
9,21,2,1184
9,21,3,1072
9,21,4,1160
9,21,5,1420
9,22,1,1380
9,22,2,1180
9,22,3,1072
9,22,4,1164
9,22,5,1416
9,23,1,1380
9,23,2,1184
9,23,3,1072
9,23,4,1164
9,23,5,1420
9,24,1,1380
9,24,2,1180
9,24,3,1068
9,24,4,1160
9,24,5,1420
9,25,1,1380
9,25,2,1180
9,25,3,1072
9,25,4,1160
9,25,5,1420
9,26,1,1380
9,26,2,1184
9,26,3,1072
9,26,4,1160
9,26,5,1420
9,27,1,1380
9,27,2,1180
9,27,3,1072
9,27,4,1160
9,27,5,1420
9,28,1,1384
9,28,2,1180
9,28,3,1072
9,28,4,1160
9,28,5,1420
9,29,1,1380
9,29,2,1184
9,29,3,1072
9,29,4,1160
9,29,5,1420
9,30,1,1384
9,30,2,1184
9,30,3,1072
9,30,4,1160
9,30,5,1424
9,31,1,1376
9,31,2,1188
9,31,3,1076
9,31,4,1160
9,31,5,1424
9,32,1,1376
9,32,2,1184
9,32,3,1072
9,32,4,1160
9,32,5,1420
9,33,1,1380
9,33,2,1184
9,33,3,1072
9,33,4,1160
9,33,5,1420
9,34,1,1380
9,34,2,1184
9,34,3,1072
9,34,4,1160
9,34,5,1420
9,35,1,1380
9,35,2,1184
9,35,3,1072
9,35,4,1192
9,35,5,1424
9,36,1,1376
9,36,2,1184
9,36,3,1080
9,36,4,1160
9,36,5,1424
9,37,1,1384
9,37,2,1208
9,37,3,1068
9,37,4,1160
9,37,5,1424
9,38,1,1380
9,38,2,1188
9,38,3,1076
9,38,4,1160
9,38,5,1424
9,39,1,1380
9,39,2,1180
9,39,3,1072
9,39,4,1160
9,39,5,1424
9,40,1,1384
9,40,2,1184
9,40,3,1072
9,40,4,1160
9,40,5,1420
9,41,1,1380
9,41,2,1184
9,41,3,1076
9,41,4,1160
9,41,5,1424
9,42,1,1384
9,42,2,1180
9,42,3,1072
9,42,4,1160
9,42,5,1424
9,43,1,1384
9,43,2,1184
9,43,3,1072
9,43,4,1160
9,43,5,1424
9,44,1,1376
9,44,2,1188
9,44,3,1072
9,44,4,1156
9,44,5,1424
9,45,1,1376
9,45,2,1184
9,45,3,1076
9,45,4,1160
9,45,5,1424
9,46,1,1380
9,46,2,1184
9,46,3,1076
9,46,4,1156
9,46,5,1424
9,47,1,1384
9,47,2,1184
9,47,3,1076
9,47,4,1160
9,47,5,1424
9,48,1,1380
9,48,2,1212
9,48,3,1076
9,48,4,1160
9,48,5,1424
9,49,1,1376
9,49,2,1188
9,49,3,1076
9,49,4,1160
9,49,5,1424
10,0,1,1420
10,0,2,1216
10,0,3,1116
10,0,4,1212
10,0,5,1492
10,1,1,1424
10,1,2,1212
10,1,3,1116
10,1,4,1204
10,1,5,1500
10,2,1,1420
10,2,2,1216
10,2,3,1120
10,2,4,1208
10,2,5,1500
10,3,1,1424
10,3,2,1216
10,3,3,1120
10,3,4,1208
10,3,5,1500
10,4,1,1424
10,4,2,1220
10,4,3,1116
10,4,4,1212
10,4,5,1500
10,5,1,1424
10,5,2,1216
10,5,3,1116
10,5,4,1208
10,5,5,1496
10,6,1,1420
10,6,2,1216
10,6,3,1116
10,6,4,1212
10,6,5,1500
10,7,1,1428
10,7,2,1220
10,7,3,1116
10,7,4,1212
10,7,5,1496
10,8,1,1424
10,8,2,1216
10,8,3,1120
10,8,4,1212
10,8,5,1496
10,9,1,1428
10,9,2,1216
10,9,3,1120
10,9,4,1212
10,9,5,1492
10,10,1,1420
10,10,2,1220
10,10,3,1116
10,10,4,1212
10,10,5,1500
10,11,1,1428
10,11,2,1216
10,11,3,1116
10,11,4,1212
10,11,5,1496
10,12,1,1428
10,12,2,1216
10,12,3,1120
10,12,4,1208
10,12,5,1508
10,13,1,1424
10,13,2,1216
10,13,3,1120
10,13,4,1212
10,13,5,1500
10,14,1,1424
10,14,2,1220
10,14,3,1116
10,14,4,1212
10,14,5,1500
10,15,1,1428
10,15,2,1220
10,15,3,1120
10,15,4,1212
10,15,5,1500
10,16,1,1424
10,16,2,1216
10,16,3,1116
10,16,4,1208
10,16,5,1496
10,17,1,1424
10,17,2,1220
10,17,3,1140
10,17,4,1216
10,17,5,1500
10,18,1,1424
10,18,2,1220
10,18,3,1120
10,18,4,1212
10,18,5,1500
10,19,1,1424
10,19,2,1216
10,19,3,1116
10,19,4,1212
10,19,5,1500
10,20,1,1428
10,20,2,1244
10,20,3,1120
10,20,4,1216
10,20,5,1500
10,21,1,1428
10,21,2,1220
10,21,3,1120
10,21,4,1212
10,21,5,1496
10,22,1,1424
10,22,2,1220
10,22,3,1116
10,22,4,1212
10,22,5,1504
10,23,1,1424
10,23,2,1216
10,23,3,1124
10,23,4,1212
10,23,5,1500
10,24,1,1428
10,24,2,1244
10,24,3,1120
10,24,4,1236
10,24,5,1500
10,25,1,1424
10,25,2,1216
10,25,3,1120
10,25,4,1212
10,25,5,1496
10,26,1,1428
10,26,2,1216
10,26,3,1120
10,26,4,1212
10,26,5,1500
10,27,1,1424
10,27,2,1220
10,27,3,1120
10,27,4,1212
10,27,5,1504
10,28,1,1432
10,28,2,1216
10,28,3,1120
10,28,4,1208
10,28,5,1496
10,29,1,1428
10,29,2,1220
10,29,3,1120
10,29,4,1212
10,29,5,1500
10,30,1,1428
10,30,2,1216
10,30,3,1124
10,30,4,1212
10,30,5,1500
10,31,1,1428
10,31,2,1220
10,31,3,1120
10,31,4,1240
10,31,5,1504
10,32,1,1428
10,32,2,1220
10,32,3,1124
10,32,4,1212
10,32,5,1500
10,33,1,1428
10,33,2,1220
10,33,3,1120
10,33,4,1212
10,33,5,1500
10,34,1,1428
10,34,2,1216
10,34,3,1124
10,34,4,1212
10,34,5,1500
10,35,1,1428
10,35,2,1220
10,35,3,1120
10,35,4,1212
10,35,5,1504
10,36,1,1432
10,36,2,1220
10,36,3,1120
10,36,4,1240
10,36,5,1500
10,37,1,1428
10,37,2,1220
10,37,3,1120
10,37,4,1216
10,37,5,1504
10,38,1,1428
10,38,2,1220
10,38,3,1120
10,38,4,1216
10,38,5,1500
10,39,1,1424
10,39,2,1216
10,39,3,1120
10,39,4,1212
10,39,5,1504
10,40,1,1428
10,40,2,1220
10,40,3,1120
10,40,4,1216
10,40,5,1504
10,41,1,1428
10,41,2,1220
10,41,3,1120
10,41,4,1212
10,41,5,1500
10,42,1,1428
10,42,2,1216
10,42,3,1120
10,42,4,1212
10,42,5,1504
10,43,1,1428
10,43,2,1220
10,43,3,1120
10,43,4,1212
10,43,5,1504
10,44,1,1428
10,44,2,1220
10,44,3,1120
10,44,4,1216
10,44,5,1504
10,45,1,1428
10,45,2,1216
10,45,3,1120
10,45,4,1216
10,45,5,1504
10,46,1,1428
10,46,2,1216
10,46,3,1124
10,46,4,1212
10,46,5,1504
10,47,1,1428
10,47,2,1216
10,47,3,1124
10,47,4,1212
10,47,5,1500
10,48,1,1428
10,48,2,1220
10,48,3,1120
10,48,4,1212
10,48,5,1504
10,49,1,1428
10,49,2,1220
10,49,3,1120
10,49,4,1212
10,49,5,1504
11,0,1,1464
11,0,2,1256
11,0,3,1148
11,0,4,1244
11,0,5,1532
11,1,1,1460
11,1,2,1256
11,1,3,1152
11,1,4,1240
11,1,5,1532
11,2,1,1464
11,2,2,1252
11,2,3,1148
11,2,4,1264
11,2,5,1532
11,3,1,1464
11,3,2,1256
11,3,3,1152
11,3,4,1244
11,3,5,1532
11,4,1,1464
11,4,2,1256
11,4,3,1152
11,4,4,1240
11,4,5,1532
11,5,1,1464
11,5,2,1256
11,5,3,1152
11,5,4,1244
11,5,5,1536
11,6,1,1464
11,6,2,1260
11,6,3,1148
11,6,4,1244
11,6,5,1532
11,7,1,1464
11,7,2,1260
11,7,3,1152
11,7,4,1244
11,7,5,1536
11,8,1,1460
11,8,2,1260
11,8,3,1148
11,8,4,1248
11,8,5,1536
11,9,1,1464
11,9,2,1260
11,9,3,1156
11,9,4,1248
11,9,5,1536
11,10,1,1460
11,10,2,1264
11,10,3,1148
11,10,4,1244
11,10,5,1536
11,11,1,1460
11,11,2,1260
11,11,3,1152
11,11,4,1240
11,11,5,1532
11,12,1,1468
11,12,2,1260
11,12,3,1156
11,12,4,1248
11,12,5,1536
11,13,1,1468
11,13,2,1256
11,13,3,1156
11,13,4,1248
11,13,5,1536
11,14,1,1468
11,14,2,1260
11,14,3,1152
11,14,4,1244
11,14,5,1536
11,15,1,1468
11,15,2,1284
11,15,3,1152
11,15,4,1248
11,15,5,1572
11,16,1,1464
11,16,2,1260
11,16,3,1148
11,16,4,1248
11,16,5,1532
11,17,1,1464
11,17,2,1260
11,17,3,1176
11,17,4,1248
11,17,5,1536
11,18,1,1468
11,18,2,1260
11,18,3,1156
11,18,4,1248
11,18,5,1540
11,19,1,1468
11,19,2,1260
11,19,3,1148
11,19,4,1248
11,19,5,1536
11,20,1,1468
11,20,2,1260
11,20,3,1152
11,20,4,1244
11,20,5,1536
11,21,1,1464
11,21,2,1288
11,21,3,1148
11,21,4,1244
11,21,5,1536
11,22,1,1468
11,22,2,1260
11,22,3,1152
11,22,4,1244
11,22,5,1540
11,23,1,1468
11,23,2,1260
11,23,3,1156
11,23,4,1248
11,23,5,1536
11,24,1,1468
11,24,2,1260
11,24,3,1152
11,24,4,1244
11,24,5,1532
11,25,1,1468
11,25,2,1260
11,25,3,1156
11,25,4,1248
11,25,5,1536
11,26,1,1468
11,26,2,1256
11,26,3,1156
11,26,4,1248
11,26,5,1536
11,27,1,1468
11,27,2,1256
11,27,3,1156
11,27,4,1248
11,27,5,1540
11,28,1,1464
11,28,2,1260
11,28,3,1152
11,28,4,1244
11,28,5,1536
11,29,1,1472
11,29,2,1256
11,29,3,1152
11,29,4,1248
11,29,5,1536
11,30,1,1468
11,30,2,1260
11,30,3,1156
11,30,4,1248
11,30,5,1540
11,31,1,1468
11,31,2,1260
11,31,3,1152
11,31,4,1252
11,31,5,1540
11,32,1,1468
11,32,2,1260
11,32,3,1156
11,32,4,1248
11,32,5,1536
11,33,1,1464
11,33,2,1260
11,33,3,1152
11,33,4,1244
11,33,5,1540
11,34,1,1468
11,34,2,1260
11,34,3,1152
11,34,4,1252
11,34,5,1536
11,35,1,1468
11,35,2,1260
11,35,3,1156
11,35,4,1248
11,35,5,1544
11,36,1,1464
11,36,2,1260
11,36,3,1156
11,36,4,1248
11,36,5,1540
11,37,1,1464
11,37,2,1260
11,37,3,1152
11,37,4,1248
11,37,5,1536
11,38,1,1468
11,38,2,1256
11,38,3,1156
11,38,4,1248
11,38,5,1536
11,39,1,1468
11,39,2,1260
11,39,3,1156
11,39,4,1248
11,39,5,1536
11,40,1,1472
11,40,2,1260
11,40,3,1156
11,40,4,1248
11,40,5,1540
11,41,1,1468
11,41,2,1260
11,41,3,1156
11,41,4,1248
11,41,5,1540
11,42,1,1468
11,42,2,1256
11,42,3,1156
11,42,4,1248
11,42,5,1536
11,43,1,1468
11,43,2,1260
11,43,3,1156
11,43,4,1248
11,43,5,1536
11,44,1,1472
11,44,2,1260
11,44,3,1152
11,44,4,1244
11,44,5,1536
11,45,1,1464
11,45,2,1260
11,45,3,1156
11,45,4,1248
11,45,5,1540
11,46,1,1464
11,46,2,1260
11,46,3,1152
11,46,4,1248
11,46,5,1544
11,47,1,1468
11,47,2,1260
11,47,3,1148
11,47,4,1248
11,47,5,1540
11,48,1,1492
11,48,2,1256
11,48,3,1152
11,48,4,1248
11,48,5,1536
11,49,1,1468
11,49,2,1256
11,49,3,1156
11,49,4,1248
11,49,5,1540
12,0,1,1528
12,0,2,1364
12,0,3,1248
12,0,4,1348
12,0,5,1600
12,1,1,1528
12,1,2,1368
12,1,3,1256
12,1,4,1344
12,1,5,1604
12,2,1,1532
12,2,2,1368
12,2,3,1252
12,2,4,1352
12,2,5,1600
12,3,1,1532
12,3,2,1368
12,3,3,1252
12,3,4,1352
12,3,5,1600
12,4,1,1532
12,4,2,1368
12,4,3,1252
12,4,4,1348
12,4,5,1604
12,5,1,1532
12,5,2,1368
12,5,3,1256
12,5,4,1352
12,5,5,1604
12,6,1,1532
12,6,2,1368
12,6,3,1256
12,6,4,1348
12,6,5,1608
12,7,1,1532
12,7,2,1368
12,7,3,1256
12,7,4,1348
12,7,5,1600
12,8,1,1532
12,8,2,1368
12,8,3,1256
12,8,4,1352
12,8,5,1604
12,9,1,1532
12,9,2,1372
12,9,3,1256
12,9,4,1348
12,9,5,1608
12,10,1,1536
12,10,2,1368
12,10,3,1256
12,10,4,1348
12,10,5,1612
12,11,1,1536
12,11,2,1372
12,11,3,1256
12,11,4,1352
12,11,5,1608
12,12,1,1532
12,12,2,1368
12,12,3,1252
12,12,4,1352
12,12,5,1604
12,13,1,1532
12,13,2,1372
12,13,3,1256
12,13,4,1348
12,13,5,1640
12,14,1,1536
12,14,2,1372
12,14,3,1256
12,14,4,1348
12,14,5,1616
12,15,1,1532
12,15,2,1368
12,15,3,1256
12,15,4,1348
12,15,5,1612
12,16,1,1536
12,16,2,1372
12,16,3,1256
12,16,4,1352
12,16,5,1604
12,17,1,1532
12,17,2,1372
12,17,3,1280
12,17,4,1352
12,17,5,1612
12,18,1,1532
12,18,2,1372
12,18,3,1260
12,18,4,1348
12,18,5,1612
12,19,1,1532
12,19,2,1368
12,19,3,1260
12,19,4,1352
12,19,5,1612
12,20,1,1536
12,20,2,1376
12,20,3,1260
12,20,4,1348
12,20,5,1608
12,21,1,1536
12,21,2,1372
12,21,3,1252
12,21,4,1380
12,21,5,1604
12,22,1,1544
12,22,2,1372
12,22,3,1256
12,22,4,1352
12,22,5,1612
12,23,1,1540
12,23,2,1372
12,23,3,1256
12,23,4,1352
12,23,5,1612
12,24,1,1536
12,24,2,1372
12,24,3,1256
12,24,4,1348
12,24,5,1612
12,25,1,1536
12,25,2,1372
12,25,3,1256
12,25,4,1380
12,25,5,1608
12,26,1,1536
12,26,2,1368
12,26,3,1260
12,26,4,1348
12,26,5,1608
12,27,1,1536
12,27,2,1372
12,27,3,1260
12,27,4,1352
12,27,5,1608
12,28,1,1536
12,28,2,1372
12,28,3,1260
12,28,4,1348
12,28,5,1608
12,29,1,1532
12,29,2,1376
12,29,3,1256
12,29,4,1380
12,29,5,1612
12,30,1,1536
12,30,2,1372
12,30,3,1256
12,30,4,1356
12,30,5,1612
12,31,1,1536
12,31,2,1368
12,31,3,1256
12,31,4,1348
12,31,5,1608
12,32,1,1532
12,32,2,1372
12,32,3,1260
12,32,4,1352
12,32,5,1608
12,33,1,1540
12,33,2,1372
12,33,3,1256
12,33,4,1352
12,33,5,1612
12,34,1,1536
12,34,2,1372
12,34,3,1260
12,34,4,1348
12,34,5,1608
12,35,1,1536
12,35,2,1372
12,35,3,1260
12,35,4,1348
12,35,5,1608
12,36,1,1536
12,36,2,1376
12,36,3,1256
12,36,4,1356
12,36,5,1608
12,37,1,1536
12,37,2,1372
12,37,3,1256
12,37,4,1376
12,37,5,1608
12,38,1,1532
12,38,2,1372
12,38,3,1260
12,38,4,1348
12,38,5,1608
12,39,1,1536
12,39,2,1372
12,39,3,1260
12,39,4,1352
12,39,5,1608
12,40,1,1540
12,40,2,1376
12,40,3,1256
12,40,4,1356
12,40,5,1608
12,41,1,1532
12,41,2,1372
12,41,3,1260
12,41,4,1348
12,41,5,1608
12,42,1,1540
12,42,2,1372
12,42,3,1256
12,42,4,1356
12,42,5,1612
12,43,1,1536
12,43,2,1368
12,43,3,1260
12,43,4,1348
12,43,5,1612
12,44,1,1532
12,44,2,1372
12,44,3,1284
12,44,4,1352
12,44,5,1616
12,45,1,1536
12,45,2,1404
12,45,3,1256
12,45,4,1352
12,45,5,1612
12,46,1,1536
12,46,2,1372
12,46,3,1260
12,46,4,1348
12,46,5,1608
12,47,1,1536
12,47,2,1372
12,47,3,1260
12,47,4,1352
12,47,5,1612
12,48,1,1540
12,48,2,1372
12,48,3,1260
12,48,4,1348
12,48,5,1612
12,49,1,1540
12,49,2,1376
12,49,3,1256
12,49,4,1356
12,49,5,1608
13,0,1,1644
13,0,2,1524
13,0,3,1404
13,0,4,1516
13,0,5,1768
13,1,1,1640
13,1,2,1524
13,1,3,1404
13,1,4,1512
13,1,5,1776
13,2,1,1644
13,2,2,1524
13,2,3,1404
13,2,4,1516
13,2,5,1772
13,3,1,1648
13,3,2,1528
13,3,3,1404
13,3,4,1520
13,3,5,1768
13,4,1,1644
13,4,2,1528
13,4,3,1408
13,4,4,1516
13,4,5,1776
13,5,1,1652
13,5,2,1532
13,5,3,1400
13,5,4,1516
13,5,5,1772
13,6,1,1648
13,6,2,1532
13,6,3,1404
13,6,4,1516
13,6,5,1772
13,7,1,1684
13,7,2,1524
13,7,3,1404
13,7,4,1520
13,7,5,1772
13,8,1,1648
13,8,2,1532
13,8,3,1404
13,8,4,1516
13,8,5,1776
13,9,1,1648
13,9,2,1528
13,9,3,1408
13,9,4,1516
13,9,5,1776
13,10,1,1648
13,10,2,1532
13,10,3,1408
13,10,4,1516
13,10,5,1776
13,11,1,1648
13,11,2,1532
13,11,3,1404
13,11,4,1516
13,11,5,1780
13,12,1,1648
13,12,2,1532
13,12,3,1408
13,12,4,1548
13,12,5,1780
13,13,1,1652
13,13,2,1532
13,13,3,1412
13,13,4,1512
13,13,5,1776
13,14,1,1652
13,14,2,1532
13,14,3,1408
13,14,4,1520
13,14,5,1772
13,15,1,1648
13,15,2,1532
13,15,3,1412
13,15,4,1516
13,15,5,1776
13,16,1,1648
13,16,2,1532
13,16,3,1412
13,16,4,1516
13,16,5,1776
13,17,1,1652
13,17,2,1532
13,17,3,1404
13,17,4,1524
13,17,5,1772
13,18,1,1648
13,18,2,1532
13,18,3,1408
13,18,4,1516
13,18,5,1776
13,19,1,1648
13,19,2,1532
13,19,3,1412
13,19,4,1516
13,19,5,1776
13,20,1,1652
13,20,2,1532
13,20,3,1412
13,20,4,1516
13,20,5,1780
13,21,1,1648
13,21,2,1568
13,21,3,1412
13,21,4,1552
13,21,5,1772
13,22,1,1652
13,22,2,1532
13,22,3,1412
13,22,4,1516
13,22,5,1776
13,23,1,1652
13,23,2,1532
13,23,3,1412
13,23,4,1516
13,23,5,1780
13,24,1,1648
13,24,2,1528
13,24,3,1412
13,24,4,1516
13,24,5,1772
13,25,1,1648
13,25,2,1528
13,25,3,1412
13,25,4,1520
13,25,5,1776
13,26,1,1648
13,26,2,1532
13,26,3,1404
13,26,4,1524
13,26,5,1776
13,27,1,1652
13,27,2,1536
13,27,3,1408
13,27,4,1520
13,27,5,1776
13,28,1,1648
13,28,2,1532
13,28,3,1412
13,28,4,1516
13,28,5,1780
13,29,1,1652
13,29,2,1532
13,29,3,1412
13,29,4,1520
13,29,5,1776
13,30,1,1656
13,30,2,1532
13,30,3,1408
13,30,4,1520
13,30,5,1776
13,31,1,1684
13,31,2,1532
13,31,3,1412
13,31,4,1552
13,31,5,1772
13,32,1,1652
13,32,2,1532
13,32,3,1408
13,32,4,1520
13,32,5,1780
13,33,1,1648
13,33,2,1528
13,33,3,1412
13,33,4,1516
13,33,5,1776
13,34,1,1648
13,34,2,1528
13,34,3,1408
13,34,4,1520
13,34,5,1776
13,35,1,1652
13,35,2,1532
13,35,3,1408
13,35,4,1520
13,35,5,1780
13,36,1,1648
13,36,2,1532
13,36,3,1412
13,36,4,1524
13,36,5,1772
13,37,1,1648
13,37,2,1528
13,37,3,1436
13,37,4,1520
13,37,5,1772
13,38,1,1648
13,38,2,1532
13,38,3,1412
13,38,4,1516
13,38,5,1776
13,39,1,1652
13,39,2,1564
13,39,3,1408
13,39,4,1520
13,39,5,1776
13,40,1,1652
13,40,2,1532
13,40,3,1408
13,40,4,1520
13,40,5,1776
13,41,1,1656
13,41,2,1532
13,41,3,1408
13,41,4,1520
13,41,5,1780
13,42,1,1648
13,42,2,1528
13,42,3,1408
13,42,4,1516
13,42,5,1780
13,43,1,1652
13,43,2,1536
13,43,3,1408
13,43,4,1516
13,43,5,1780
13,44,1,1652
13,44,2,1532
13,44,3,1412
13,44,4,1520
13,44,5,1772
13,45,1,1680
13,45,2,1532
13,45,3,1412
13,45,4,1520
13,45,5,1776
13,46,1,1652
13,46,2,1532
13,46,3,1404
13,46,4,1524
13,46,5,1780
13,47,1,1652
13,47,2,1532
13,47,3,1408
13,47,4,1524
13,47,5,1820
13,48,1,1652
13,48,2,1532
13,48,3,1408
13,48,4,1524
13,48,5,1780
13,49,1,1648
13,49,2,1532
13,49,3,1412
13,49,4,1520
13,49,5,1776
14,0,1,1756
14,0,2,1684
14,0,3,1576
14,0,4,1672
14,0,5,1940
14,1,1,1760
14,1,2,1684
14,1,3,1572
14,1,4,1672
