surface,data,sensor,time
7,24,2,1936
7,24,3,1808
7,24,4,1840
7,24,5,2216
7,25,1,1872
7,25,2,1940
7,25,3,1804
7,25,4,1840
7,25,5,2216
7,26,1,1872
7,26,2,1940
7,26,3,1804
7,26,4,1844
7,26,5,2216
7,27,1,1872
7,27,2,1936
7,27,3,1808
7,27,4,1840
7,27,5,2216
7,28,1,1872
7,28,2,1944
7,28,3,1804
7,28,4,1840
7,28,5,2220
7,29,1,1872
7,29,2,1940
7,29,3,1808
7,29,4,1840
7,29,5,2216
7,30,1,1872
7,30,2,1940
7,30,3,1804
7,30,4,1840
7,30,5,2216
7,31,1,1876
7,31,2,1936
7,31,3,1812
7,31,4,1844
7,31,5,2216
7,32,1,1872
7,32,2,1936
7,32,3,1812
7,32,4,1840
7,32,5,2216
7,33,1,1872
7,33,2,1940
7,33,3,1808
7,33,4,1840
7,33,5,2220
7,34,1,1872
7,34,2,1980
7,34,3,1808
7,34,4,1844
7,34,5,2220
7,35,1,1872
7,35,2,1936
7,35,3,1812
7,35,4,1840
7,35,5,2216
7,36,1,1872
7,36,2,1940
7,36,3,1804
7,36,4,1844
7,36,5,2216
7,37,1,1872
7,37,2,1940
7,37,3,1808
7,37,4,1840
7,37,5,2216
7,38,1,1872
7,38,2,1940
7,38,3,1808
7,38,4,1844
7,38,5,2216
7,39,1,1872
7,39,2,1940
7,39,3,1808
7,39,4,1840
7,39,5,2264
7,40,1,1872
7,40,2,1940
7,40,3,1808
7,40,4,1880
7,40,5,2216
7,41,1,1876
7,41,2,1940
7,41,3,1804
7,41,4,1840
7,41,5,2216
7,42,1,1872
7,42,2,1936
7,42,3,1812
7,42,4,1844
7,42,5,2216
7,43,1,1876
7,43,2,1940
7,43,3,1808
7,43,4,1844
7,43,5,2212
7,44,1,1872
7,44,2,1944
7,44,3,1804
7,44,4,1844
7,44,5,2216
7,45,1,1872
7,45,2,1940
7,45,3,1808
7,45,4,1840
7,45,5,2216
7,46,1,1876
7,46,2,1940
7,46,3,1808
7,46,4,1840
7,46,5,2220
7,47,1,1876
7,47,2,1940
7,47,3,1808
7,47,4,1840
7,47,5,2220
7,48,1,1872
7,48,2,1936
7,48,3,1808
7,48,4,1844
7,48,5,2220
7,49,1,1876
7,49,2,1940
7,49,3,1808
7,49,4,1840
7,49,5,2220
8,0,1,1988
8,0,2,2116
8,0,3,1960
8,0,4,1984
8,0,5,2332
8,1,1,1988
8,1,2,2112
8,1,3,1960
8,1,4,1988
8,1,5,2336
8,2,1,1988
8,2,2,2120
8,2,3,1960
8,2,4,1992
8,2,5,2332
8,3,1,1988
8,3,2,2116
8,3,3,1960
8,3,4,1988
8,3,5,2336
8,4,1,1992
8,4,2,2116
8,4,3,1960
8,4,4,1988
8,4,5,2336
8,5,1,1988
8,5,2,2120
8,5,3,1960
8,5,4,1988
8,5,5,2332
8,6,1,1992
8,6,2,2120
8,6,3,1960
8,6,4,1992
8,6,5,2336
8,7,1,1988
8,7,2,2120
8,7,3,1960
8,7,4,1988
8,7,5,2336
8,8,1,1992
8,8,2,2120
8,8,3,1960
8,8,4,1992
8,8,5,2336
8,9,1,1992
8,9,2,2120
8,9,3,1964
8,9,4,1988
8,9,5,2336
8,10,1,1988
8,10,2,2124
8,10,3,1960
8,10,4,1992
8,10,5,2336
8,11,1,1992
8,11,2,2120
8,11,3,1960
8,11,4,1992
8,11,5,2340
8,12,1,1992
8,12,2,2120
8,12,3,2004
8,12,4,2040
8,12,5,2336
8,13,1,1992
8,13,2,2124
8,13,3,1964
8,13,4,1988
8,13,5,2340
8,14,1,1988
8,14,2,2120
8,14,3,1964
8,14,4,1988
8,14,5,2340
8,15,1,1996
8,15,2,2120
8,15,3,1964
8,15,4,1992
8,15,5,2340
8,16,1,1996
8,16,2,2168
8,16,3,1964
8,16,4,1992
8,16,5,2340
8,17,1,2032
8,17,2,2120
8,17,3,1964
8,17,4,1992
8,17,5,2340
8,18,1,1992
8,18,2,2124
8,18,3,1964
8,18,4,1992
8,18,5,2340
8,19,1,1996
8,19,2,2168
8,19,3,1964
8,19,4,1988
8,19,5,2344
8,20,1,1992
8,20,2,2120
8,20,3,1964
8,20,4,1992
8,20,5,2340
8,21,1,1992
8,21,2,2120
8,21,3,1964
8,21,4,1988
8,21,5,2340
8,22,1,1996
8,22,2,2168
8,22,3,1964
8,22,4,1992
8,22,5,2340
8,23,1,2032
8,23,2,2120
8,23,3,1964
8,23,4,1992
8,23,5,2340
8,24,1,1992
8,24,2,2124
8,24,3,1964
8,24,4,1992
8,24,5,2344
8,25,1,1992
8,25,2,2124
8,25,3,1964
8,25,4,1992
8,25,5,2340
8,26,1,1996
8,26,2,2120
8,26,3,1964
8,26,4,1992
8,26,5,2340
8,27,1,1992
8,27,2,2124
8,27,3,1964
8,27,4,1992
8,27,5,2340
8,28,1,1996
8,28,2,2120
8,28,3,1964
8,28,4,1996
8,28,5,2340
8,29,1,1996
8,29,2,2124
8,29,3,1964
8,29,4,1992
8,29,5,2340
8,30,1,1996
8,30,2,2124
8,30,3,1964
8,30,4,1992
8,30,5,2340
8,31,1,1992
8,31,2,2124
8,31,3,1960
8,31,4,1992
8,31,5,2340
8,32,1,1996
8,32,2,2124
8,32,3,1964
8,32,4,1996
8,32,5,2340
8,33,1,1996
8,33,2,2120
8,33,3,1964
8,33,4,1996
8,33,5,2340
8,34,1,1992
8,34,2,2120
8,34,3,1964
8,34,4,2036
8,34,5,2340
8,35,1,1996
8,35,2,2124
8,35,3,1968
8,35,4,1992
8,35,5,2344
8,36,1,1996
8,36,2,2124
8,36,3,1964
8,36,4,1992
8,36,5,2344
8,37,1,1996
8,37,2,2124
8,37,3,1964
8,37,4,1992
8,37,5,2344
8,38,1,1992
8,38,2,2124
8,38,3,1964
8,38,4,1992
8,38,5,2344
8,39,1,1996
8,39,2,2120
8,39,3,1964
8,39,4,1996
8,39,5,2340
8,40,1,2044
8,40,2,2120
8,40,3,1968
8,40,4,1992
8,40,5,2340
8,41,1,1992
8,41,2,2124
8,41,3,1968
8,41,4,1992
8,41,5,2344
8,42,1,1996
8,42,2,2124
8,42,3,1964
8,42,4,1996
8,42,5,2344
8,43,1,1996
8,43,2,2124
8,43,3,2004
8,43,4,1992
8,43,5,2344
8,44,1,1996
8,44,2,2120
8,44,3,1968
8,44,4,1992
8,44,5,2344
8,45,1,1996
8,45,2,2124
8,45,3,1968
8,45,4,1992
8,45,5,2344
8,46,1,2044
8,46,2,2124
8,46,3,1964
8,46,4,1996
8,46,5,2340
8,47,1,1996
8,47,2,2124
8,47,3,1964
8,47,4,1992
8,47,5,2344
8,48,1,1992
8,48,2,2120
8,48,3,1968
8,48,4,1992
8,48,5,2344
8,49,1,1996
8,49,2,2124
8,49,3,1968
8,49,4,1988
8,49,5,2344
9,0,1,2068
9,0,2,2308
9,0,3,2216
9,0,4,2240
9,0,5,2448
9,1,1,2068
9,1,2,2312
9,1,3,2220
9,1,4,2244
9,1,5,2448
9,2,1,2072
9,2,2,2308
9,2,3,2220
9,2,4,2244
9,2,5,2452
9,3,1,2072
9,3,2,2312
9,3,3,2220
9,3,4,2244
9,3,5,2452
9,4,1,2072
9,4,2,2316
9,4,3,2220
9,4,4,2244
9,4,5,2452
9,5,1,2072
9,5,2,2312
9,5,3,2224
9,5,4,2248
9,5,5,2456
9,6,1,2064
9,6,2,2316
9,6,3,2216
9,6,4,2248
9,6,5,2456
9,7,1,2076
9,7,2,2312
9,7,3,2220
9,7,4,2248
9,7,5,2508
9,8,1,2072
9,8,2,2316
9,8,3,2220
9,8,4,2252
9,8,5,2460
9,9,1,2072
9,9,2,2312
9,9,3,2224
9,9,4,2248
9,9,5,2456
9,10,1,2072
9,10,2,2316
9,10,3,2220
9,10,4,2248
9,10,5,2456
9,11,1,2076
9,11,2,2312
9,11,3,2224
9,11,4,2248
9,11,5,2456
9,12,1,2072
9,12,2,2316
9,12,3,2220
9,12,4,2248
9,12,5,2460
9,13,1,2112
9,13,2,2316
9,13,3,2224
9,13,4,2244
9,13,5,2460
9,14,1,2068
9,14,2,2316
9,14,3,2220
9,14,4,2252
9,14,5,2456
9,15,1,2072
9,15,2,2312
9,15,3,2220
9,15,4,2248
9,15,5,2456
9,16,1,2072
9,16,2,2316
9,16,3,2220
9,16,4,2248
9,16,5,2460
9,17,1,2076
9,17,2,2316
9,17,3,2220
9,17,4,2248
9,17,5,2460
9,18,1,2072
9,18,2,2316
9,18,3,2224
9,18,4,2248
9,18,5,2456
9,19,1,2072
9,19,2,2312
9,19,3,2224
9,19,4,2248
9,19,5,2460
9,20,1,2076
9,20,2,2316
9,20,3,2228
9,20,4,2248
9,20,5,2460
9,21,1,2072
9,21,2,2316
9,21,3,2224
9,21,4,2252
9,21,5,2456
9,22,1,2076
9,22,2,2316
9,22,3,2224
9,22,4,2252
9,22,5,2464
9,23,1,2072
9,23,2,2316
9,23,3,2228
9,23,4,2248
9,23,5,2460
9,24,1,2072
9,24,2,2316
9,24,3,2224
9,24,4,2252
9,24,5,2456
9,25,1,2072
9,25,2,2316
9,25,3,2224
9,25,4,2248
9,25,5,2460
9,26,1,2076
9,26,2,2316
9,26,3,2228
9,26,4,2248
9,26,5,2460
9,27,1,2120
9,27,2,2320
9,27,3,2224
9,27,4,2252
9,27,5,2460
9,28,1,2076
9,28,2,2316
9,28,3,2224
9,28,4,2252
9,28,5,2460
9,29,1,2072
9,29,2,2320
9,29,3,2228
9,29,4,2244
9,29,5,2464
9,30,1,2072
9,30,2,2316
9,30,3,2228
9,30,4,2248
9,30,5,2460
9,31,1,2072
9,31,2,2320
9,31,3,2224
9,31,4,2252
9,31,5,2452
9,32,1,2076
9,32,2,2316
9,32,3,2228
9,32,4,2248
9,32,5,2464
9,33,1,2076
9,33,2,2320
9,33,3,2228
9,33,4,2248
9,33,5,2460
9,34,1,2072
9,34,2,2320
9,34,3,2228
9,34,4,2252
9,34,5,2460
9,35,1,2076
9,35,2,2320
9,35,3,2224
9,35,4,2252
9,35,5,2460
9,36,1,2076
9,36,2,2316
9,36,3,2224
9,36,4,2240
9,36,5,2464
9,37,1,2076
9,37,2,2316
9,37,3,2228
9,37,4,2248
9,37,5,2460
9,38,1,2076
9,38,2,2316
9,38,3,2224
9,38,4,2252
9,38,5,2460
9,39,1,2076
9,39,2,2320
9,39,3,2224
9,39,4,2248
9,39,5,2460
9,40,1,2080
9,40,2,2316
9,40,3,2224
9,40,4,2252
9,40,5,2464
9,41,1,2076
9,41,2,2320
9,41,3,2228
9,41,4,2248
9,41,5,2464
9,42,1,2136
9,42,2,2316
9,42,3,2224
9,42,4,2252
9,42,5,2456
9,43,1,2076
9,43,2,2312
9,43,3,2228
9,43,4,2252
9,43,5,2460
9,44,1,2076
9,44,2,2316
9,44,3,2228
9,44,4,2248
9,44,5,2464
9,45,1,2080
9,45,2,2320
9,45,3,2232
9,45,4,2252
9,45,5,2460
9,46,1,2076
9,46,2,2320
9,46,3,2228
9,46,4,2248
9,46,5,2464
9,47,1,2076
9,47,2,2320
9,47,3,2228
9,47,4,2252
9,47,5,2460
9,48,1,2076
9,48,2,2316
9,48,3,2228
9,48,4,2252
9,48,5,2464
9,49,1,2080
9,49,2,2316
9,49,3,2228
9,49,4,2248
9,49,5,2464
10,0,1,2188
10,0,2,2452
10,0,3,2360
10,0,4,2404
10,0,5,2608
10,1,1,2192
10,1,2,2452
10,1,3,2360
10,1,4,2452
10,1,5,2612
10,2,1,2192
10,2,2,2452
10,2,3,2364
10,2,4,2404
10,2,5,2612
10,3,1,2196
10,3,2,2460
10,3,3,2420
10,3,4,2412
10,3,5,2612
10,4,1,2204
10,4,2,2468
10,4,3,2376
10,4,4,2408
10,4,5,2616
10,5,1,2208
10,5,2,2464
10,5,3,2420
10,5,4,2408
10,5,5,2616
10,6,1,2204
10,6,2,2468
10,6,3,2372
10,6,4,2412
10,6,5,2612
10,7,1,2208
10,7,2,2468
10,7,3,2376
10,7,4,2416
10,7,5,2616
10,8,1,2208
10,8,2,2472
10,8,3,2376
10,8,4,2412
10,8,5,2620
10,9,1,2208
10,9,2,2472
10,9,3,2372
10,9,4,2416
10,9,5,2620
10,10,1,2208
10,10,2,2472
10,10,3,2372
10,10,4,2412
10,10,5,2620
10,11,1,2204
10,11,2,2472
10,11,3,2376
10,11,4,2412
10,11,5,2620
10,12,1,2208
10,12,2,2472
10,12,3,2376
10,12,4,2412
10,12,5,2620
10,13,1,2204
10,13,2,2464
10,13,3,2376
10,13,4,2408
10,13,5,2620
10,14,1,2200
10,14,2,2468
10,14,3,2368
10,14,4,2416
10,14,5,2616
10,15,1,2200
10,15,2,2464
10,15,3,2368
10,15,4,2460
10,15,5,2616
10,16,1,2196
10,16,2,2460
10,16,3,2368
10,16,4,2412
10,16,5,2616
10,17,1,2204
10,17,2,2464
10,17,3,2376
10,17,4,2416
10,17,5,2620
10,18,1,2208
10,18,2,2476
10,18,3,2384
10,18,4,2420
10,18,5,2624
10,19,1,2212
10,19,2,2480
10,19,3,2376
10,19,4,2412
10,19,5,2624
10,20,1,2216
10,20,2,2480
10,20,3,2380
10,20,4,2420
10,20,5,2620
10,21,1,2216
10,21,2,2480
10,21,3,2380
10,21,4,2416
10,21,5,2620
10,22,1,2212
10,22,2,2484
10,22,3,2376
10,22,4,2468
10,22,5,2624
10,23,1,2212
10,23,2,2476
10,23,3,2380
10,23,4,2416
10,23,5,2616
10,24,1,2256
10,24,2,2480
10,24,3,2380
10,24,4,2416
10,24,5,2624
10,25,1,2216
10,25,2,2528
10,25,3,2380
10,25,4,2416
10,25,5,2620
10,26,1,2216
10,26,2,2476
10,26,3,2376
10,26,4,2420
10,26,5,2628
10,27,1,2212
10,27,2,2472
10,27,3,2376
10,27,4,2416
10,27,5,2624
10,28,1,2208
10,28,2,2472
10,28,3,2376
10,28,4,2420
10,28,5,2620
10,29,1,2208
10,29,2,2476
10,29,3,2376
10,29,4,2412
10,29,5,2620
10,30,1,2208
10,30,2,2468
10,30,3,2380
10,30,4,2416
10,30,5,2624
10,31,1,2204
10,31,2,2472
10,31,3,2380
10,31,4,2416
10,31,5,2620
10,32,1,2208
10,32,2,2468
10,32,3,2380
10,32,4,2416
10,32,5,2624
10,33,1,2204
10,33,2,2464
10,33,3,2376
10,33,4,2412
10,33,5,2620
10,34,1,2212
10,34,2,2468
10,34,3,2380
10,34,4,2412
10,34,5,2620
10,35,1,2208
10,35,2,2468
10,35,3,2376
10,35,4,2416
10,35,5,2620
10,36,1,2208
10,36,2,2468
10,36,3,2376
10,36,4,2416
10,36,5,2624
10,37,1,2208
10,37,2,2516
10,37,3,2376
10,37,4,2408
10,37,5,2620
10,38,1,2196
10,38,2,2456
10,38,3,2376
10,38,4,2412
10,38,5,2624
10,39,1,2196
10,39,2,2456
10,39,3,2376
10,39,4,2408
10,39,5,2680
10,40,1,2192
10,40,2,2456
10,40,3,2372
10,40,4,2416
10,40,5,2616
10,41,1,2200
10,41,2,2452
10,41,3,2376
10,41,4,2412
10,41,5,2616
10,42,1,2192
10,42,2,2452
10,42,3,2368
10,42,4,2412
10,42,5,2616
10,43,1,2196
10,43,2,2452
10,43,3,2372
10,43,4,2412
10,43,5,2620
10,44,1,2192
10,44,2,2452
10,44,3,2372
10,44,4,2412
10,44,5,2616
10,45,1,2188
10,45,2,2452
10,45,3,2368
10,45,4,2412
10,45,5,2620
10,46,1,2192
10,46,2,2452
10,46,3,2372
10,46,4,2412
10,46,5,2616
10,47,1,2192
10,47,2,2452
10,47,3,2372
10,47,4,2412
10,47,5,2620
10,48,1,2192
10,48,2,2456
10,48,3,2368
10,48,4,2412
10,48,5,2616
10,49,1,2192
10,49,2,2452
10,49,3,2372
10,49,4,2412
10,49,5,2616
11,0,1,2196
11,0,2,2536
11,0,3,2440
11,0,4,2496
11,0,5,2624
11,1,1,2196
11,1,2,2540
11,1,3,2440
11,1,4,2504
11,1,5,2624
11,2,1,2196
11,2,2,2536
11,2,3,2444
11,2,4,2500
11,2,5,2628
11,3,1,2196
11,3,2,2544
11,3,3,2444
11,3,4,2500
11,3,5,2628
11,4,1,2204
11,4,2,2536
11,4,3,2444
11,4,4,2500
11,4,5,2632
11,5,1,2200
11,5,2,2540
11,5,3,2448
11,5,4,2500
11,5,5,2632
11,6,1,2200
11,6,2,2544
11,6,3,2448
11,6,4,2500
11,6,5,2632
11,7,1,2200
11,7,2,2544
11,7,3,2444
11,7,4,2504
11,7,5,2632
11,8,1,2200
11,8,2,2544
11,8,3,2444
11,8,4,2500
11,8,5,2632
11,9,1,2200
11,9,2,2552
11,9,3,2444
11,9,4,2508
11,9,5,2632
11,10,1,2204
11,10,2,2540
11,10,3,2448
11,10,4,2500
11,10,5,2636
11,11,1,2204
11,11,2,2544
11,11,3,2448
11,11,4,2504
11,11,5,2632
11,12,1,2200
11,12,2,2544
11,12,3,2448
11,12,4,2504
11,12,5,2632
11,13,1,2204
11,13,2,2548
11,13,3,2448
11,13,4,2508
11,13,5,2632
11,14,1,2204
11,14,2,2544
11,14,3,2448
11,14,4,2504
11,14,5,2636
11,15,1,2204
11,15,2,2544
11,15,3,2448
11,15,4,2504
11,15,5,2636
11,16,1,2200
11,16,2,2548
11,16,3,2452
11,16,4,2504
11,16,5,2636
11,17,1,2200
11,17,2,2544
11,17,3,2452
11,17,4,2504
11,17,5,2636
11,18,1,2204
11,18,2,2548
11,18,3,2448
11,18,4,2504
11,18,5,2636
11,19,1,2204
11,19,2,2544
11,19,3,2452
11,19,4,2504
11,19,5,2636
11,20,1,2204
11,20,2,2548
11,20,3,2448
11,20,4,2504
11,20,5,2636
11,21,1,2200
11,21,2,2544
11,21,3,2448
11,21,4,2508
11,21,5,2636
11,22,1,2200
11,22,2,2548
11,22,3,2444
11,22,4,2508
11,22,5,2636
11,23,1,2204
11,23,2,2544
11,23,3,2452
11,23,4,2504
11,23,5,2636
11,24,1,2204
11,24,2,2544
11,24,3,2452
11,24,4,2504
11,24,5,2636
11,25,1,2204
11,25,2,2544
11,25,3,2448
11,25,4,2504
11,25,5,2696
11,26,1,2204
11,26,2,2548
11,26,3,2452
11,26,4,2508
11,26,5,2636
11,27,1,2204
11,27,2,2548
11,27,3,2452
11,27,4,2504
11,27,5,2640
11,28,1,2204
11,28,2,2548
11,28,3,2452
11,28,4,2504
11,28,5,2640
11,29,1,2204
11,29,2,2548
11,29,3,2448
11,29,4,2508
11,29,5,2636
11,30,1,2208
11,30,2,2548
11,30,3,2448
11,30,4,2508
11,30,5,2636
11,31,1,2204
11,31,2,2548
11,31,3,2448
11,31,4,2504
11,31,5,2640
11,32,1,2204
11,32,2,2548
11,32,3,2452
11,32,4,2508
11,32,5,2640
11,33,1,2204
11,33,2,2600
11,33,3,2448
11,33,4,2508
11,33,5,2636
11,34,1,2204
11,34,2,2548
11,34,3,2448
11,34,4,2504
11,34,5,2636
11,35,1,2204
11,35,2,2548
11,35,3,2452
11,35,4,2504
11,35,5,2640
11,36,1,2204
11,36,2,2548
11,36,3,2452
11,36,4,2508
11,36,5,2640
11,37,1,2204
11,37,2,2544
11,37,3,2452
11,37,4,2504
11,37,5,2644
11,38,1,2204
11,38,2,2548
11,38,3,2448
11,38,4,2508
11,38,5,2636
11,39,1,2208
11,39,2,2548
11,39,3,2452
11,39,4,2508
11,39,5,2640
11,40,1,2204
11,40,2,2548
11,40,3,2456
11,40,4,2508
11,40,5,2636
11,41,1,2208
11,41,2,2544
11,41,3,2452
11,41,4,2508
11,41,5,2644
11,42,1,2204
11,42,2,2548
11,42,3,2448
11,42,4,2508
11,42,5,2640
11,43,1,2208
11,43,2,2548
11,43,3,2452
11,43,4,2508
11,43,5,2640
11,44,1,2204
11,44,2,2548
11,44,3,2452
11,44,4,2508
11,44,5,2644
11,45,1,2208
11,45,2,2548
11,45,3,2452
11,45,4,2508
11,45,5,2640
11,46,1,2208
11,46,2,2548
11,46,3,2452
11,46,4,2508
11,46,5,2640
11,47,1,2208
11,47,2,2548
11,47,3,2456
11,47,4,2512
11,47,5,2644
11,48,1,2208
11,48,2,2548
11,48,3,2452
11,48,4,2508
11,48,5,2644
11,49,1,2204
11,49,2,2548
11,49,3,2452
11,49,4,2508
11,49,5,2644
