surface,data,sensor,time
2,9,3,588
2,9,4,624
2,9,5,856
2,10,1,876
2,10,2,656
2,10,3,584
2,10,4,624
2,10,5,840
2,11,1,876
2,11,2,656
2,11,3,596
2,11,4,620
2,11,5,840
2,12,1,876
2,12,2,656
2,12,3,588
2,12,4,624
2,12,5,840
2,13,1,876
2,13,2,656
2,13,3,588
2,13,4,620
2,13,5,844
2,14,1,876
2,14,2,656
2,14,3,588
2,14,4,624
2,14,5,844
2,15,1,876
2,15,2,656
2,15,3,588
2,15,4,624
2,15,5,840
2,16,1,876
2,16,2,656
2,16,3,584
2,16,4,624
2,16,5,840
2,17,1,880
2,17,2,656
2,17,3,584
2,17,4,624
2,17,5,840
2,18,1,880
2,18,2,656
2,18,3,588
2,18,4,624
2,18,5,840
2,19,1,880
2,19,2,656
2,19,3,584
2,19,4,628
2,19,5,840
2,20,1,880
2,20,2,656
2,20,3,584
2,20,4,620
2,20,5,844
2,21,1,880
2,21,2,656
2,21,3,588
2,21,4,624
2,21,5,840
2,22,1,876
2,22,2,656
2,22,3,584
2,22,4,624
2,22,5,844
2,23,1,876
2,23,2,656
2,23,3,588
2,23,4,624
2,23,5,844
2,24,1,876
2,24,2,656
2,24,3,584
2,24,4,624
2,24,5,844
2,25,1,876
2,25,2,660
2,25,3,600
2,25,4,624
2,25,5,840
2,26,1,876
2,26,2,656
2,26,3,588
2,26,4,624
2,26,5,844
2,27,1,876
2,27,2,656
2,27,3,588
2,27,4,624
2,27,5,840
2,28,1,876
2,28,2,660
2,28,3,588
2,28,4,620
2,28,5,844
2,29,1,880
2,29,2,656
2,29,3,588
2,29,4,624
2,29,5,840
2,30,1,876
2,30,2,656
2,30,3,588
2,30,4,624
2,30,5,844
2,31,1,876
2,31,2,660
2,31,3,588
2,31,4,624
2,31,5,844
2,32,1,880
2,32,2,656
2,32,3,584
2,32,4,628
2,32,5,840
2,33,1,880
2,33,2,656
2,33,3,588
2,33,4,624
2,33,5,840
2,34,1,876
2,34,2,660
2,34,3,588
2,34,4,624
2,34,5,840
2,35,1,880
2,35,2,656
2,35,3,584
2,35,4,628
2,35,5,840
2,36,1,880
2,36,2,656
2,36,3,588
2,36,4,640
2,36,5,844
2,37,1,880
2,37,2,656
2,37,3,588
2,37,4,624
2,37,5,844
2,38,1,880
2,38,2,656
2,38,3,588
2,38,4,624
2,38,5,844
2,39,1,880
2,39,2,656
2,39,3,588
2,39,4,624
2,39,5,840
2,40,1,880
2,40,2,656
2,40,3,588
2,40,4,624
2,40,5,844
2,41,1,876
2,41,2,656
2,41,3,588
2,41,4,624
2,41,5,844
2,42,1,876
2,42,2,656
2,42,3,584
2,42,4,624
2,42,5,844
2,43,1,880
2,43,2,656
2,43,3,588
2,43,4,624
2,43,5,844
2,44,1,876
2,44,2,656
2,44,3,588
2,44,4,624
2,44,5,844
2,45,1,876
2,45,2,656
2,45,3,592
2,45,4,624
2,45,5,844
2,46,1,880
2,46,2,656
2,46,3,588
2,46,4,624
2,46,5,840
2,47,1,876
2,47,2,660
2,47,3,588
2,47,4,624
2,47,5,840
2,48,1,880
2,48,2,656
2,48,3,588
2,48,4,624
2,48,5,844
2,49,1,884
2,49,2,660
2,49,3,588
2,49,4,624
2,49,5,844
3,0,1,1096
3,0,2,868
3,0,3,780
3,0,4,828
3,0,5,1072
3,1,1,1096
3,1,2,868
3,1,3,780
3,1,4,824
3,1,5,1076
3,2,1,1100
3,2,2,868
3,2,3,780
3,2,4,824
3,2,5,1076
3,3,1,1096
3,3,2,868
3,3,3,780
3,3,4,828
3,3,5,1076
3,4,1,1100
3,4,2,868
3,4,3,780
3,4,4,828
3,4,5,1076
3,5,1,1100
3,5,2,868
3,5,3,784
3,5,4,828
3,5,5,1076
3,6,1,1096
3,6,2,868
3,6,3,796
3,6,4,824
3,6,5,1072
3,7,1,1096
3,7,2,872
3,7,3,780
3,7,4,828
3,7,5,1076
3,8,1,1100
3,8,2,868
3,8,3,784
3,8,4,828
3,8,5,1076
3,9,1,1104
3,9,2,868
3,9,3,780
3,9,4,832
3,9,5,1076
3,10,1,1100
3,10,2,868
3,10,3,780
3,10,4,828
3,10,5,1076
3,11,1,1100
3,11,2,872
3,11,3,784
3,11,4,828
3,11,5,1076
3,12,1,1100
3,12,2,868
3,12,3,784
3,12,4,828
3,12,5,1076
3,13,1,1100
3,13,2,868
3,13,3,784
3,13,4,832
3,13,5,1076
3,14,1,1100
3,14,2,868
3,14,3,784
3,14,4,828
3,14,5,1076
3,15,1,1100
3,15,2,868
3,15,3,788
3,15,4,828
3,15,5,1076
3,16,1,1100
3,16,2,868
3,16,3,780
3,16,4,832
3,16,5,1076
3,17,1,1104
3,17,2,868
3,17,3,784
3,17,4,828
3,17,5,1080
3,18,1,1100
3,18,2,868
3,18,3,784
3,18,4,828
3,18,5,1076
3,19,1,1104
3,19,2,868
3,19,3,784
3,19,4,848
3,19,5,1076
3,20,1,1104
3,20,2,868
3,20,3,784
3,20,4,832
3,20,5,1080
3,21,1,1100
3,21,2,872
3,21,3,784
3,21,4,828
3,21,5,1076
3,22,1,1100
3,22,2,884
3,22,3,784
3,22,4,828
3,22,5,1076
3,23,1,1100
3,23,2,872
3,23,3,784
3,23,4,828
3,23,5,1080
3,24,1,1100
3,24,2,868
3,24,3,784
3,24,4,828
3,24,5,1080
3,25,1,1100
3,25,2,872
3,25,3,784
3,25,4,828
3,25,5,1076
3,26,1,1100
3,26,2,872
3,26,3,784
3,26,4,844
3,26,5,1080
3,27,1,1100
3,27,2,888
3,27,3,784
3,27,4,828
3,27,5,1080
3,28,1,1100
3,28,2,872
3,28,3,784
3,28,4,828
3,28,5,1076
3,29,1,1100
3,29,2,872
3,29,3,784
3,29,4,828
3,29,5,1080
3,30,1,1104
3,30,2,868
3,30,3,784
3,30,4,828
3,30,5,1076
3,31,1,1100
3,31,2,872
3,31,3,784
3,31,4,828
3,31,5,1080
3,32,1,1100
3,32,2,872
3,32,3,784
3,32,4,828
3,32,5,1076
3,33,1,1100
3,33,2,888
3,33,3,784
3,33,4,828
3,33,5,1080
3,34,1,1100
3,34,2,868
3,34,3,784
3,34,4,832
3,34,5,1080
3,35,1,1100
3,35,2,872
3,35,3,784
3,35,4,832
3,35,5,1080
3,36,1,1100
3,36,2,872
3,36,3,784
3,36,4,832
3,36,5,1080
3,37,1,1100
3,37,2,872
3,37,3,784
3,37,4,828
3,37,5,1080
3,38,1,1100
3,38,2,872
3,38,3,784
3,38,4,832
3,38,5,1080
3,39,1,1104
3,39,2,872
3,39,3,804
3,39,4,828
3,39,5,1080
3,40,1,1100
3,40,2,872
3,40,3,784
3,40,4,832
3,40,5,1080
3,41,1,1100
3,41,2,872
3,41,3,784
3,41,4,824
3,41,5,1080
3,42,1,1100
3,42,2,872
3,42,3,784
3,42,4,832
3,42,5,1080
3,43,1,1100
3,43,2,872
3,43,3,784
3,43,4,832
3,43,5,1080
3,44,1,1104
3,44,2,868
3,44,3,784
3,44,4,832
3,44,5,1080
3,45,1,1100
3,45,2,872
3,45,3,784
3,45,4,832
3,45,5,1080
3,46,1,1104
3,46,2,872
3,46,3,784
3,46,4,828
3,46,5,1080
3,47,1,1104
3,47,2,872
3,47,3,784
3,47,4,828
3,47,5,1080
3,48,1,1104
3,48,2,868
3,48,3,784
3,48,4,832
3,48,5,1080
3,49,1,1100
3,49,2,872
3,49,3,788
3,49,4,828
3,49,5,1080
4,0,1,1216
4,0,2,1004
4,0,3,924
4,0,4,956
4,0,5,1180
4,1,1,1220
4,1,2,1008
4,1,3,904
4,1,4,960
4,1,5,1180
4,2,1,1220
4,2,2,1008
4,2,3,904
4,2,4,960
4,2,5,1180
4,3,1,1220
4,3,2,1008
4,3,3,904
4,3,4,960
4,3,5,1180
4,4,1,1220
4,4,2,1008
4,4,3,904
4,4,4,984
4,4,5,1180
4,5,1,1220
4,5,2,1012
4,5,3,904
4,5,4,960
4,5,5,1180
4,6,1,1220
4,6,2,1008
4,6,3,904
4,6,4,960
4,6,5,1180
4,7,1,1216
4,7,2,1012
4,7,3,908
4,7,4,960
4,7,5,1180
4,8,1,1220
4,8,2,1012
4,8,3,904
4,8,4,960
4,8,5,1180
4,9,1,1220
4,9,2,1012
4,9,3,904
4,9,4,964
4,9,5,1180
4,10,1,1220
4,10,2,1008
4,10,3,908
4,10,4,960
4,10,5,1180
4,11,1,1224
4,11,2,1012
4,11,3,904
4,11,4,960
4,11,5,1184
4,12,1,1220
4,12,2,1012
4,12,3,904
4,12,4,960
4,12,5,1184
4,13,1,1220
4,13,2,1012
4,13,3,904
4,13,4,960
4,13,5,1180
4,14,1,1220
4,14,2,1012
4,14,3,908
4,14,4,960
4,14,5,1180
4,15,1,1220
4,15,2,1012
4,15,3,904
4,15,4,960
4,15,5,1184
4,16,1,1220
4,16,2,1012
4,16,3,904
4,16,4,960
4,16,5,1184
4,17,1,1220
4,17,2,1012
4,17,3,908
4,17,4,964
4,17,5,1180
4,18,1,1228
4,18,2,1012
4,18,3,908
4,18,4,964
4,18,5,1208
4,19,1,1224
4,19,2,1008
4,19,3,904
4,19,4,964
4,19,5,1180
4,20,1,1224
4,20,2,1012
4,20,3,908
4,20,4,960
4,20,5,1180
4,21,1,1220
4,21,2,1012
4,21,3,904
4,21,4,964
4,21,5,1180
4,22,1,1220
4,22,2,1012
4,22,3,904
4,22,4,964
4,22,5,1180
4,23,1,1228
4,23,2,1012
4,23,3,904
4,23,4,960
4,23,5,1180
4,24,1,1224
4,24,2,1012
4,24,3,908
4,24,4,960
4,24,5,1180
4,25,1,1220
4,25,2,1012
4,25,3,908
4,25,4,964
4,25,5,1180
4,26,1,1220
4,26,2,1012
4,26,3,908
4,26,4,964
4,26,5,1180
4,27,1,1224
4,27,2,1012
4,27,3,908
4,27,4,960
4,27,5,1184
4,28,1,1220
4,28,2,1012
4,28,3,904
4,28,4,964
4,28,5,1184
4,29,1,1220
4,29,2,1012
4,29,3,908
4,29,4,960
4,29,5,1180
4,30,1,1224
4,30,2,1012
4,30,3,904
4,30,4,964
4,30,5,1180
4,31,1,1224
4,31,2,1012
4,31,3,908
4,31,4,960
4,31,5,1184
4,32,1,1224
4,32,2,1008
4,32,3,908
4,32,4,964
4,32,5,1180
4,33,1,1224
4,33,2,1012
4,33,3,908
4,33,4,960
4,33,5,1184
4,34,1,1224
4,34,2,1008
4,34,3,908
4,34,4,964
4,34,5,1184
4,35,1,1224
4,35,2,1012
4,35,3,908
4,35,4,964
4,35,5,1180
4,36,1,1224
4,36,2,1012
4,36,3,908
4,36,4,964
4,36,5,1208
4,37,1,1220
4,37,2,1016
4,37,3,908
4,37,4,960
4,37,5,1184
4,38,1,1224
4,38,2,1012
4,38,3,904
4,38,4,964
4,38,5,1184
4,39,1,1220
4,39,2,1016
4,39,3,908
4,39,4,960
4,39,5,1184
4,40,1,1224
4,40,2,1012
4,40,3,908
4,40,4,964
4,40,5,1180
4,41,1,1224
4,41,2,1012
4,41,3,908
4,41,4,964
4,41,5,1184
4,42,1,1224
4,42,2,1016
4,42,3,908
4,42,4,960
4,42,5,1184
4,43,1,1224
4,43,2,1016
4,43,3,904
4,43,4,964
4,43,5,1184
4,44,1,1220
4,44,2,1016
4,44,3,908
4,44,4,960
4,44,5,1188
4,45,1,1224
4,45,2,1012
4,45,3,908
4,45,4,964
4,45,5,1180
4,46,1,1224
4,46,2,1012
4,46,3,908
4,46,4,964
4,46,5,1184
4,47,1,1224
4,47,2,1016
4,47,3,908
4,47,4,960
4,47,5,1184
4,48,1,1224
4,48,2,1012
4,48,3,908
4,48,4,964
4,48,5,1184
4,49,1,1224
4,49,2,1016
4,49,3,908
4,49,4,960
4,49,5,1184
5,0,1,1260
5,0,2,992
5,0,3,888
5,0,4,952
5,0,5,1104
5,1,1,1264
5,1,2,992
5,1,3,888
5,1,4,956
5,1,5,1104
5,2,1,1260
5,2,2,992
5,2,3,888
5,2,4,976
5,2,5,1140
5,3,1,1264
5,3,2,992
5,3,3,888
5,3,4,952
5,3,5,1108
5,4,1,1260
5,4,2,992
5,4,3,888
5,4,4,952
5,4,5,1108
5,5,1,1260
5,5,2,992
5,5,3,888
5,5,4,956
5,5,5,1108
5,6,1,1260
5,6,2,992
5,6,3,888
5,6,4,956
5,6,5,1108
5,7,1,1264
5,7,2,992
5,7,3,888
5,7,4,956
5,7,5,1104
5,8,1,1264
5,8,2,1016
5,8,3,888
5,8,4,952
5,8,5,1108
5,9,1,1264
5,9,2,992
5,9,3,888
5,9,4,956
5,9,5,1104
5,10,1,1264
5,10,2,996
5,10,3,888
5,10,4,952
5,10,5,1108
5,11,1,1264
5,11,2,992
5,11,3,888
5,11,4,956
5,11,5,1104
5,12,1,1264
5,12,2,992
5,12,3,888
5,12,4,952
5,12,5,1108
5,13,1,1264
5,13,2,992
5,13,3,888
5,13,4,952
5,13,5,1104
5,14,1,1264
5,14,2,996
5,14,3,888
5,14,4,952
5,14,5,1108
5,15,1,1264
5,15,2,996
5,15,3,888
5,15,4,956
5,15,5,1108
5,16,1,1264
5,16,2,996
5,16,3,888
5,16,4,956
5,16,5,1104
5,17,1,1264
5,17,2,996
5,17,3,888
5,17,4,956
5,17,5,1108
5,18,1,1264
5,18,2,996
5,18,3,888
5,18,4,956
5,18,5,1112
5,19,1,1264
5,19,2,1000
5,19,3,888
5,19,4,956
5,19,5,1112
5,20,1,1292
5,20,2,996
5,20,3,892
5,20,4,952
5,20,5,1112
5,21,1,1264
5,21,2,996
5,21,3,888
5,21,4,956
5,21,5,1108
5,22,1,1264
5,22,2,996
5,22,3,892
5,22,4,960
5,22,5,1112
5,23,1,1264
5,23,2,996
5,23,3,888
5,23,4,956
5,23,5,1108
5,24,1,1264
5,24,2,996
5,24,3,892
5,24,4,956
5,24,5,1108
5,25,1,1264
5,25,2,996
5,25,3,888
5,25,4,956
5,25,5,1108
5,26,1,1264
5,26,2,996
5,26,3,888
5,26,4,956
5,26,5,1108
5,27,1,1268
5,27,2,996
5,27,3,888
5,27,4,956
5,27,5,1112
5,28,1,1264
5,28,2,1000
5,28,3,888
5,28,4,956
5,28,5,1136
5,29,1,1268
5,29,2,996
5,29,3,888
5,29,4,956
5,29,5,1112
5,30,1,1264
5,30,2,1000
5,30,3,888
5,30,4,956
5,30,5,1112
5,31,1,1268
5,31,2,996
5,31,3,888
5,31,4,956
5,31,5,1108
5,32,1,1268
5,32,2,996
5,32,3,888
5,32,4,956
5,32,5,1112
5,33,1,1268
5,33,2,996
5,33,3,892
5,33,4,956
5,33,5,1108
5,34,1,1272
5,34,2,996
5,34,3,888
5,34,4,956
5,34,5,1112
5,35,1,1268
5,35,2,996
5,35,3,892
5,35,4,956
5,35,5,1108
5,36,1,1272
5,36,2,996
5,36,3,892
5,36,4,956
5,36,5,1112
5,37,1,1268
5,37,2,996
5,37,3,892
5,37,4,960
5,37,5,1112
5,38,1,1268
5,38,2,996
5,38,3,892
5,38,4,960
5,38,5,1108
5,39,1,1272
5,39,2,996
5,39,3,892
5,39,4,956
5,39,5,1108
5,40,1,1268
5,40,2,996
5,40,3,892
5,40,4,956
5,40,5,1108
5,41,1,1268
5,41,2,996
5,41,3,892
5,41,4,956
5,41,5,1108
5,42,1,1272
5,42,2,996
5,42,3,888
5,42,4,960
5,42,5,1108
5,43,1,1268
5,43,2,996
5,43,3,892
5,43,4,960
5,43,5,1108
5,44,1,1268
5,44,2,996
5,44,3,892
5,44,4,960
5,44,5,1108
5,45,1,1268
5,45,2,1000
5,45,3,888
5,45,4,956
5,45,5,1112
5,46,1,1296
5,46,2,996
5,46,3,892
5,46,4,960
5,46,5,1108
5,47,1,1272
5,47,2,996
5,47,3,892
5,47,4,960
5,47,5,1108
5,48,1,1268
5,48,2,996
5,48,3,892
5,48,4,960
5,48,5,1108
5,49,1,1268
5,49,2,1000
5,49,3,892
5,49,4,960
5,49,5,1108
6,0,1,1488
6,0,2,1440
6,0,3,1332
6,0,4,1348
6,0,5,1268
6,1,1,1492
6,1,2,1440
6,1,3,1332
6,1,4,1352
6,1,5,1268
6,2,1,1492
6,2,2,1444
6,2,3,1332
6,2,4,1348
6,2,5,1272
6,3,1,1496
6,3,2,1444
6,3,3,1336
6,3,4,1352
6,3,5,1268
6,4,1,1492
6,4,2,1444
6,4,3,1336
6,4,4,1348
6,4,5,1272
6,5,1,1492
6,5,2,1448
6,5,3,1332
6,5,4,1352
6,5,5,1268
6,6,1,1496
6,6,2,1448
6,6,3,1336
6,6,4,1352
6,6,5,1268
6,7,1,1496
6,7,2,1444
6,7,3,1336
6,7,4,1352
6,7,5,1272
6,8,1,1496
6,8,2,1448
6,8,3,1340
6,8,4,1348
6,8,5,1272
6,9,1,1492
6,9,2,1448
6,9,3,1336
6,9,4,1348
6,9,5,1276
6,10,1,1492
6,10,2,1448
6,10,3,1336
6,10,4,1352
6,10,5,1300
6,11,1,1496
6,11,2,1448
6,11,3,1336
6,11,4,1352
6,11,5,1304
6,12,1,1492
6,12,2,1448
6,12,3,1336
6,12,4,1352
6,12,5,1272
6,13,1,1496
6,13,2,1448
6,13,3,1340
6,13,4,1352
6,13,5,1268
6,14,1,1496
6,14,2,1448
6,14,3,1336
6,14,4,1352
6,14,5,1272
6,15,1,1496
6,15,2,1444
6,15,3,1340
6,15,4,1356
6,15,5,1272
6,16,1,1492
6,16,2,1448
6,16,3,1340
6,16,4,1352
6,16,5,1272
6,17,1,1496
6,17,2,1448
6,17,3,1336
6,17,4,1352
6,17,5,1276
6,18,1,1496
6,18,2,1448
6,18,3,1368
6,18,4,1352
6,18,5,1272
6,19,1,1496
6,19,2,1448
6,19,3,1336
6,19,4,1356
6,19,5,1272
6,20,1,1496
6,20,2,1448
6,20,3,1340
6,20,4,1352
6,20,5,1272
6,21,1,1496
6,21,2,1448
6,21,3,1368
6,21,4,1352
6,21,5,1276
6,22,1,1496
6,22,2,1452
6,22,3,1336
6,22,4,1352
6,22,5,1272
6,23,1,1496
6,23,2,1448
6,23,3,1340
6,23,4,1352
6,23,5,1276
6,24,1,1496
6,24,2,1448
6,24,3,1364
6,24,4,1352
6,24,5,1276
6,25,1,1496
6,25,2,1448
6,25,3,1336
6,25,4,1356
6,25,5,1272
6,26,1,1496
6,26,2,1448
6,26,3,1336
6,26,4,1356
6,26,5,1272
6,27,1,1496
6,27,2,1448
6,27,3,1340
6,27,4,1352
6,27,5,1276
6,28,1,1496
6,28,2,1448
6,28,3,1340
6,28,4,1352
6,28,5,1276
6,29,1,1500
6,29,2,1448
6,29,3,1336
6,29,4,1356
6,29,5,1272
6,30,1,1496
6,30,2,1448
6,30,3,1340
6,30,4,1352
6,30,5,1272
6,31,1,1496
6,31,2,1448
6,31,3,1340
6,31,4,1352
6,31,5,1276
6,32,1,1496
6,32,2,1452
6,32,3,1340
6,32,4,1352
6,32,5,1276
6,33,1,1496
6,33,2,1448
6,33,3,1368
6,33,4,1352
6,33,5,1276
6,34,1,1496
6,34,2,1452
6,34,3,1340
6,34,4,1352
6,34,5,1276
6,35,1,1500
6,35,2,1448
6,35,3,1368
6,35,4,1356
6,35,5,1276
6,36,1,1496
6,36,2,1452
6,36,3,1340
6,36,4,1352
6,36,5,1280
6,37,1,1496
6,37,2,1452
6,37,3,1340
6,37,4,1352
6,37,5,1276
6,38,1,1496
6,38,2,1448
6,38,3,1368
6,38,4,1352
6,38,5,1276
6,39,1,1496
6,39,2,1448
6,39,3,1340
6,39,4,1352
6,39,5,1276
6,40,1,1496
6,40,2,1448
6,40,3,1336
6,40,4,1352
6,40,5,1276
6,41,1,1496
6,41,2,1448
6,41,3,1340
6,41,4,1352
6,41,5,1280
6,42,1,1496
6,42,2,1448
6,42,3,1372
6,42,4,1356
6,42,5,1276
6,43,1,1496
6,43,2,1448
6,43,3,1340
6,43,4,1348
6,43,5,1276
6,44,1,1496
6,44,2,1448
6,44,3,1336
6,44,4,1352
6,44,5,1276
6,45,1,1496
6,45,2,1480
6,45,3,1336
6,45,4,1352
6,45,5,1272
6,46,1,1496
6,46,2,1448
6,46,3,1340
6,46,4,1352
6,46,5,1272
6,47,1,1500
6,47,2,1444
6,47,3,1336
6,47,4,1352
6,47,5,1272
6,48,1,1496
6,48,2,1480
6,48,3,1336
6,48,4,1352
6,48,5,1276
6,49,1,1500
6,49,2,1444
6,49,3,1336
6,49,4,1352
6,49,5,1276
7,0,1,1720
7,0,2,1648
7,0,3,1532
7,0,4,1592
7,0,5,1844
7,1,1,1724
7,1,2,1648
7,1,3,1532
7,1,4,1592
7,1,5,1844
7,2,1,1724
7,2,2,1652
7,2,3,1536
7,2,4,1592
7,2,5,1844
7,3,1,1728
7,3,2,1652
7,3,3,1572
7,3,4,1588
7,3,5,1844
7,4,1,1728
7,4,2,1648
7,4,3,1536
7,4,4,1592
7,4,5,1844
7,5,1,1724
7,5,2,1652
7,5,3,1536
7,5,4,1592
7,5,5,1844
7,6,1,1728
7,6,2,1648
7,6,3,1540
7,6,4,1592
7,6,5,1848
7,7,1,1728
7,7,2,1652
7,7,3,1536
7,7,4,1592
7,7,5,1844
7,8,1,1728
7,8,2,1656
7,8,3,1536
7,8,4,1592
7,8,5,1848
7,9,1,1728
7,9,2,1656
7,9,3,1536
7,9,4,1592
7,9,5,1844
7,10,1,1728
7,10,2,1652
7,10,3,1536
7,10,4,1592
7,10,5,1848
7,11,1,1728
7,11,2,1656
7,11,3,1536
7,11,4,1592
7,11,5,1844
7,12,1,1728
7,12,2,1652
7,12,3,1536
7,12,4,1596
7,12,5,1844
7,13,1,1728
7,13,2,1652
7,13,3,1536
7,13,4,1596
7,13,5,1844
7,14,1,1728
7,14,2,1652
7,14,3,1536
7,14,4,1596
7,14,5,1844
7,15,1,1732
7,15,2,1652
7,15,3,1536
7,15,4,1592
7,15,5,1852
7,16,1,1732
7,16,2,1652
7,16,3,1540
7,16,4,1592
7,16,5,1848
7,17,1,1732
7,17,2,1652
7,17,3,1540
7,17,4,1592
7,17,5,1844
7,18,1,1728
7,18,2,1656
7,18,3,1540
7,18,4,1592
7,18,5,1844
7,19,1,1728
7,19,2,1656
7,19,3,1536
7,19,4,1592
7,19,5,1848
7,20,1,1732
7,20,2,1652
7,20,3,1536
7,20,4,1596
7,20,5,1848
7,21,1,1732
7,21,2,1652
7,21,3,1540
7,21,4,1592
7,21,5,1848
7,22,1,1728
7,22,2,1656
7,22,3,1536
7,22,4,1596
7,22,5,1848
7,23,1,1732
7,23,2,1656
7,23,3,1536
7,23,4,1596
7,23,5,1848
7,24,1,1728
7,24,2,1656
7,24,3,1540
7,24,4,1592
7,24,5,1848
7,25,1,1728
7,25,2,1656
7,25,3,1540
7,25,4,1592
7,25,5,1852
7,26,1,1728
7,26,2,1656
7,26,3,1540
7,26,4,1596
7,26,5,1848
7,27,1,1732
7,27,2,1656
7,27,3,1540
7,27,4,1632
7,27,5,1848
7,28,1,1732
7,28,2,1656
7,28,3,1540
7,28,4,1592
7,28,5,1852
7,29,1,1732
7,29,2,1656
7,29,3,1540
7,29,4,1596
7,29,5,1852
7,30,1,1732
7,30,2,1656
